Genre,Style,Category,Variation,Video
Country-Western Dances,Country Swing,Dips,Cradle Side Dip,https://youtu.be/zoYSU6jGnX8
Country-Western Dances,Country Swing,Dips,Back Bend,https://youtu.be/7TrnVga153w
Country-Western Dances,Country Swing,Dips,Genuflection Dip,https://youtu.be/ggKqMIzAosE
Country-Western Dances,Country Swing,Dips,Shadow Dip,https://youtu.be/F01vZ3MIoWQ
Country-Western Dances,Country Swing,Dips,Around the World Genuflection Sit Dip,https://youtu.be/e650tdxWTiE
Country-Western Dances,Country Swing,Lifts,Hip Lift,https://youtu.be/mfAwqa1JOww
Country-Western Dances,Country Swing,Lifts,Horizontal Lift,https://youtu.be/oTTm8Sg6p7g
Country-Western Dances,Country Swing,Lifts,Lifted Dip,https://youtu.be/GT7DdbpXQDw
Country-Western Dances,Country One Step,Basics,Basics,https://www.youtube.com/watch?v=Beod3592hDs
Country-Western Dances,Country Waltz,Basics,Basics,https://www.youtube.com/watch?v=tFl_JH0UQCM
